title,place,paranormal_type,description,source_url
My Beginning 2,"Indiana, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: My Beginning 2

W hen we moved from the house in Goshen to the one in Elkhart, Mom and Dad watched me all the time. It was like they were waiting to see if anything weird would happen here to. I got to pick out which room I wanted and I picked the biggest one. But it was the coldest one. We couldn't do a thing to get it warm. Even in the summer.

My brother was just a couple of months old and I thought he was mine. I wanted to do everything for him even though I was young. I would take him in my room to play when mom was upstairs. He would play for a little bit, but if he got close to the closet he would cry and act like I was beating him. Mom always took him away saying I had to be nice. We would just be playing, I didn't know why he would cry.

Mom and Dad slept across the hall with my brother. His room was down the hall, but he was too little to sleep there alone, because the top of the stairs had no railing. We were afraid he would fall down them if he was looking for Dad.

When it was time to go to bed, I started to hear gunshots. Two right after the other, and they came out of the closet. Then would come a horrible, long sound that was like a cry and a moan at the same time. It would last for a couple of minutes and then just stop. I would go check it out, from behind a door, but never saw anything.

Soon a boy would start to visit me. First I was sleeping and told my Mom about him only because the back of his head was gone. She told me I must have had a nightmare and to try to sleep again. After going in her room about five times one night, (there wasn't room in the bed, my brother was there) she came in and said ""look, you look really scary to my girl, you need to stop bothering her"". I did not have the dream again.

The next night at bed time, there was a knock on the door. No one was there. Then it knocked again. It was coming from the closet. I just kept saying ""please don't hurt me, please don't hurt me"". I looked, but no one was there either so I went to bed. What could I do? I was hearing things. I'm not sure why, but he decided to come out. I know it was his face, but he had a whole head. It just sort of filled in from the dream. He became my friend and warned me about the woman of the house. I thought he meant my Mom.

Too much to tell in one story, but the basement was like a bus terminal. There would be all kinds of things down there coming and going. That was Dad's computer room and Moms laundry, so we were down there a lot. I just tried to stay out of the computer room.

There was a mirror on the back of the bathroom door that you could see a woman in when it was all foggy from a shower. She was strange though. She would sort of change in features where she would look like she was a guy dressed up as a girl for halloween. Mom actually talked to her in the mirror and she WROTE back through the mirror.

People got sick in that house a lot. That's when Mom found Brenda and her husband at work. They are pagan and are the healers of their clan. We did a couple of outings with them and Mom spent a long time studying with Brenda to get rid of what was in our house. Brenda brought two friends over and we did a cleansing like I never saw before and that was scary. The things I saw didn't go away though, they just hid.

If anyone would like to hear of these other stories, I'll tell them too. But I'm trying to find out why they keep coming to me. If anyone has any suggestions I'll listen, too many things happen around me and no one will spend the night. I want to have friends come over.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, essiej, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Beginning 2 is copyrighted to essiej. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2419
Dark Blob on my Ceiling,Canada,Misc,"You are here: Real Ghost Stories :: Misc :: Dark Blob on my Ceiling

I have this issue with sleeping by myself, basically... I hate it. So sometimes as stupid as it sounds... I kind of lift my sister up from her bed and half carry, half drag her in my bed. She's used to it and is content with it when I tell her she came in my room at night. I scold her and tell her to stay in her own bed! So this particular night she was awake and came into my room.

Imagine my surprise. I gladly let her in. We got into this deep discussion about ghost and demons and things. As we were talking I notice this black shape on the ceiling. I actually really did not think anything about it though, until I shifted my eyes up. It started to bother me but I immediately thought that it was the shadow of my fan or tv. So I poked my sister and we both agreed we would find out what the blob thing was. We started moving this quietly as my mom was sleeping next door. I moved the fan, the blob stayed. I moved the Tv. The blob stayed. Basically... we moved everything except for my damn bed. Me and my sister looked at each other and ran in the bed. It was hilarious at the time. But now that I think about it it creeps me out.

So after seeing the blob shift towards the other corner, I actually got really scared. I prayed like a damn nun. And so did my sister. Then I couldn't believe it. A white blob showed up and the dark blob disappeared. The white thing stayed there all night. I believe in god and I'm christian, but wow. To see it really happening. And how good it feels to be protected. It's wonderful

You know I got on this site and started reading these things and I always get scared. I actually can't sleep now. I keep thinking something I did bad in my life is going to come for me in a demon form. I'm terrified. I really think I have a problem.

Somebody maybe you could help me. Hope you liked my little story.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, juiicyj, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Dark Blob on my Ceiling is copyrighted to juiicyj. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2420
Our Thanksgiving Guest,"Indiana, United States",Family / Friends Visits,"You are here: Real Ghost Stories :: Family / Friends Visits :: Our Thanksgiving Guest

O n Thanksgiving this year, we decided to celebrate at home. We lost my Father-in-Law earlier this month to lung cancer, so we were not yet ready for the free for all that most of our family gatherings seem to become. We decided that we would hold Dad's Celebration of Life on this day, and did not want all the extra noise and hassle that a multitude of people can create.

We invited only my husband's aunt and her son, whom I will here out call Don. My husbands aunt had to work, so we were down to one guest, but that was fine. It was time for us to start our own traditions, but were not yet comfortable with the idea, and he was our buffer. Don brought along his new digital camera and three brand new memory chips. We were going to christen this camera properly.

All day long our four year old son ran around with his imaginary friends. He entertained, set three extra places at his table, ate with them and played in his room with them while impatiently awaiting the time for the Celebration of Life ceremony.

We chose Thanksgiving Day as we DO have so much to be thankful for. Thankful that he is no longer struggling for breath. Thankful that a walk to the mailbox no longer will cause us alarm. Thankful that he now has the opportunity to rekindle old friendships and possible a few friendly wars too. Thankful, also, that the Great Spirit rode up on His magnificent white steed and led him into the Land of Many Summers.

Periodically throughout the day Don would snap off photos of our children. His son had spent the holiday with his ex-wife, so he was feeling lost without him and filled the down time with our children. The traditional after turkey nap was replaced with photo shoots all over the house and yard. The kids loved it. Well, at one point the fifteen year old would have enjoyed a nap, but Don was not going to let that happen.

When it was time for the Celebration of Life we all headed outside. As Dad loved a good campfire we built a huge bonfire in our fire pit. I won't go into the details of the ceremony as it turned rather lengthy and soon the sun was setting. As we were privately saying our personal farewells to this man who graced our presence for too short a time, I looked over to where my son was playing by the fire pit. All I could do was watch him.

We all heard him say ""Please don't go yet..."" I caught my breath. I had been waiting for a visit from my Father-in-Law since his passing and I was waiting to hear my son say papa. He never did. Instead he reached up his arms and simply said ""Hugs"". That is his way of asking for a hug when his emotions overwhelm him and he is on the verge of tears.

I am not going to lie. I did not see a thing. I looked. Don, however saw the opportunity of a snapshot to rival JFK Jr's final salute to his Dad and took some photos. What we got was interesting. Near the top left hand corner, in a direct line from my son's up reached arms is a faint orb.

He seemed so happy. I do not know that this was his Papa's spirit who had come to join us on Thanksgiving. I do not know WHOSE spirit it may have been, or even if it was one. What I do know is the pure joy on the face of my son as he lowered his arms, turned his face forward and waved goodbye.

We had a few more interesting photos that day also. In one, a wisp of something can be seen immediately behind my daughters head. In another there is a type of fog (on an otherwise very clear night) over the love seat that used to be Dad's favorite outside chair.

I'd like to say that Dad joined us in his Celebration of Life, but the truth is, I do not know. What do these photos show?

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, whitebuffalo, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Our Thanksgiving Guest is copyrighted to whitebuffalo. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2421
My Haunted Bedroom,"New Jersey, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: My Haunted Bedroom

T his all began when I was about the age of 6. I am now 14 and this still occurs. My bedroom is haunted or at least I would hope it is with the things that happen in it. When I'm in my bed at night and just about to doze off, my bed shakes violently, scaring me half to death. I wake up and it's still shaking, of course like all people I ran out of my room, but just as I'm about to leave my room the door shuts making me not able to leave. Of course like any normal person would do I screamed on the top of my lungs. My mom comes in and there I am crying, with my quilt wrapped around me sitting in the back of the door.

Now on to what occurred just recently. I was laying on my bed reading a tiger beat magazine and out of nowhere I hear muffled whispering, but nothing that I could make out. It was hard to understand. Then I heard a deep male voice (very scary) say my name. That's when I froze. I knew it wasn't my dad or any of my brothers because I had stayed home from school that day, and I was the only one home with my 70 year old grandma. Of course it couldn't have been her. I sat up in my bed, and all I saw was this black hooded figure in my closet (it was a walk-in closet). I was shocked. I didn't scream, I didn't move. It was almost as if I was mesmerized by this figure. I felt warm tears fall down my cheeks, although I didn't do anything. I was in a trance. Then it disappeared in thin air. That's when I ran downstairs and I told my grandma everything. And of course like all grandmas she tells me it must have been my imagination. And believe me, it wasn't.

Later that night (which was recently; friday night the 23rd of November.) I refused to sleep in my own room, but yet my parents made me. I was so upset and scared to be in my room alone. I put the blankets up to my neck, closed my eyes and prayed and prayed and prayed until I dozed off. I was awoken by this gust of wind. I was freezing. My lips were blue as anything, I couldn't feel my fingers and every single window in my bedroom was open. They were wide open, to the point were you can't open them anymore. Mind you it's the middle of winter and that night it was probably the coldest night of winter so far. I got up closed the windows and went back in my bed. I faced the windows to see if whatever was making them open, would dare to open them in my view. And to my luck. The windows opened slowly one by one. I was in shock once again because I didn't see anything, but the crucifix between both windows was turned upside down. I started to cry, because I now thought I was dealing with something demonic.

Now it's pretty quiet but every now and then, I hear footsteps coming by my bedroom door and then they stop by my door leaving two feet shadows on the bottom which are clearly visible to see. Then the feet disappear. I check to see if anyone is in the hallway or in any of the rooms upstairs by me, but nobody is there.

I am scared and clueless as to if this thing is just a joker or if its demonic? I need to know what to do and how to do it. This is my first story and my first encounter and I am glad to share it with you people. I need some help. Thanks

Find ghost hunters and paranormal investigators from New Jersey

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Sabrina12993, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Haunted Bedroom is copyrighted to Sabrina12993. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2422
Ghost in the Cabin at Phantom Ranch,"Illinois, United States",Misc,"You are here: Real Ghost Stories :: Misc :: Ghost in the Cabin at Phantom Ranch

I know this story may sound weird to you. About two years ago, I went to my second year of church winter camp. We get there and settle into are cabin. Then the heat brakes. We had to repack everything. We moved into a cabin right next to the woods!

It was really dark out and looked scary at the camp. Just so you know the camp's name is Phantom Ranch. The name just scares the creep out of me. We were walking to night chapel (chapel is like church). My friend sees foot prints leading right into the woods! She didn't say anything. We got back to chapel. She noticed that the foot prints were gone. She still didn't say anything.

That night when we went to bed, I heard something knocking on the window. Then I heard what sounded like someone hammering on the side of the cabin. And just so you know it was at least 1:00 in the morning, so I don't think it could of been the boys trying to scare us. The boys cabin was up a huge hill. And they were probably sleeping.

Then all of a sudden I heard the door open and close. I look over to the door and see nothing. I was totally freaked out now! I knew it couldn't have been the boys because I would've seen them outside when the door opened. I thought it opened. It didn't. I just heard the noise.

At this point, I didn't know if I was the only one hearing the noise or if other people were too! I finally fell asleep. When I woke up, my friend that saw the foot prints asked me if I heard anything last night. I said that I did! Then she told me that she saw foot prints last night. And when we came back from the chapel, they were gone. And the weird thing is that it didn't snow that night at all. The next night the same thing happened.

The next year, the boys had that cabin. We asked them if they had heard anything like knocking on the windows or doors opening. They said they had. So if you think you know what it might be in the cabin, then tell me. And I want to tell you I don't go to that camp anymore.

Find ghost hunters and paranormal investigators from Illinois

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, ghostlovr, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Ghost in the Cabin at Phantom Ranch is copyrighted to ghostlovr. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2423
The Ghost of the Lionel Wendt Theatre,Sri Lanka,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: The Ghost of the Lionel Wendt Theatre

H i again to everyone at YGS. I've been away for a while because I had my promotion tests last week, and I got my results today! My relations were really happy with my scores because I didn't study that much since I had choir and drama practices in the middle of it. I'm happy to say I did well. Now, onto the story.

It was an evening of music, dance and drama. I'll divide it into 3 parts.

Part 1 was music, where there was singing and instrumentals performed by the age range of 13 - 18. Part 2 was dance (same age range for all 3 parts). And the 3rd part was drama. I managed to sing a solo. I sang I'll be, by Edwin McCain, and I danced in 7 items. I also managed direct my own story that I wrote, and I acted in Macbeth, written by Sir William Shakespeare. All this during my exams! I was one of the weird sisters in Macbeth... I wonder why. Well, it was loads of fun! (The practices).

...Except on the day we performed. It was when the 3 weird sisters stood around the cauldron, stirring the pot, and saying ""Double, double, toil and trouble. Fire burn and cauldron bubble."" A few people started talking quite loudly. We ignored and went on. We got through the scene. And after we finished performing Macbeth and went for a curtain call. I came downstairs, with 4 hangers in my hand and 2 huge bags around my arms. I sat on a bench and took a deep breath. My face was still with black eye liner and black lipstick. I couldn't get it off. That lady who put my make-up did a good job! I took out a tissue out of my pockets and tried to rub it off, when a male voice said, ""If you try to rub it even more you won't have any skin left"". I turn around, to see Mr. Damien, one of THE best actors and choreographers in Sri Lanka. I got up from the bench and I smiled, putting my tissue into my pocket. The acting was fabulous, he said.

Thank you sir, I replied with a big smile. He laughed and said, I need a favor from you, he said. Sure, sir. He smiled and asked, can I have a group photo of you and the other 3 sisters? I smiled and said, I'm one of the sisters, let me go call the other 2, I just turned around and he said, ""Yes, I know you are one, but there were four on stage"". I looked at him, confused. Before I could answer, his cell phone rang, and he picked up. A few moments later he said, ""I'm sorry sweet, but I have to rush outside to meet some people, I will be at the Hotel for the after party, I hope meet the four of you there"", he said, as he walked off quickly.

I sat back down on the bench, confused. A fourth witch? But, there was only the 3 of us on stage at that moment, I said to myself. Followed by half of my classmates pouring into the room. They were looking for me, confused but happy I said, ""hey you guys. So what do you think?""

My best friend Nathan said Shenny that was awesome! I thanked everyone for coming, I said good bye to some of them, and there was only a few people left in the room. One of the guys in my class, called William, loves William Shakespeare's work. He knew almost every line of his sonnets and his favorite story is Macbeth. He smiled at me and said, ""It was a great play, I enjoyed Macbeth very much, but I don't think it was right that you guys added more people onto the original story..."" ""What do you mean?"" I asked. ""There are supposed to be only THREE weird sisters... there were FOUR on stage"". What? That's not possible; it was only the 3 of us.

""Well, you better tell the other 6,000 people out there who are wondering why there were 4 on stage. And trust me that fourth one looked very real, and scary.""

My eyes went wide open, You're pulling my leg, right? I asked. He shook his head, with a serious face. I sat back down on the bench.

Well, see you, he said and walked off. Nathan walked over and said, Dude, your supposed to be at the after party. I looked up at him and asked, ""How many weird sisters were there on stage?"" ""Um... Four"", he said in a calm voice. ""Look, you know I suck at poetry and all that jazz. I only write songs. Anyways, your aunt's calling you. Oh, be right back Nat.""

I ran outside, to the corridor and my aunt was standing there, with a bright smile, ""Hey Sweetheart, you did very well"". Thanks. I said, as I hugged her. I took a deep breath, still a bit tired and sat on the floor; she knelt down and said to me, ""I know who the fourth weird sister was..."" I looked at her and said, ""But there was no fourth sister..."" ""A dead one sweety."" ""Oh, now I get it. So, who is it?"" I asked.

She took a deep breath and said, ""an actress named Merna; she committed suicide in the changing room you were in"". I froze, and I told her. No wonder I always felt like someone was watching me, and from the corner of my eye I saw something black on stage, but I thought it was the black curtain!

""Now, we don't want anyone getting worried. So let's keep hush about it, and just enjoy the party, I'll pick you up later"". I smiled, and she winked at me. Bye, drive home safely, I said. And I turned around and walked back into the room.

William was there, with some of his cousins. And we talked for a while, when suddenly, from nowhere I heard a cell phone ring. It sounded so familiar, it was coming from upstairs. And when I looked for my phone, I realized I left it upstairs. I ran up, alone. And I opened the door to my changing room, and I walked to the other end of the room, when I found my cell phone on the table. As I picked it up, the door closed shut. And there are no windows in this part, just A/C. Yeah, thanks Ryan, Ryan is my cousin who I have experienced a lot with. So he always played pranks on me. So I walked over to the door and said. ""Okay, Ryan open the door! Or else I'll get late"". I heard heavy breathing, and I heard a female voice saying, ""It's only you and me"". A gust of icy cold wind went by me, and the A/C wasn't even turned on.

I took out my chain which has blessed medals, and I put it around my neck. My aunt and uncle taught one important lesson, never show fear, they feed on it. They live on it. I tried opening the door and it opened. Thank God for that! I went downstairs. And Nathan and the rest were sitting on the benches waiting for me. ""Let's go. Race you outside!"" Nathan said. ""You're on!"" I said. Well, after that, we had fun. And now I'm just excited to go to the Lionel Wendt with my aunt and uncle along with my cousins to do some hunting.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Shenny, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story The Ghost of the Lionel Wendt Theatre is copyrighted to Shenny. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2424
My Haunted House 2,Poland,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: My Haunted House 2

H i everyone. This happened to me 2 nights ago but the story goes back to 2 months. Me and my wife live in my fathers house. It is a very big house, 290 m2. We live upstairs and my dad and step mom live downstairs. Well my dad loves antiques. Sometimes we think it is some kind of addiction but he keeps saying that it is a good investment. In my other story I told you about my haunted house but everything just went quiet. I think it just woke up.

My dad bought a wardrobe from an antique store. It was pretty old. My dad says it was made in 1850s. It really looked nice and well preserved but I didn't think much about it because he buys so many things that you can really loose count. After he bought it things started to go weird again. It started when I couldn't sleep. I would wake up around 1.00am and just couldn't sleep. I went to the kitchen to have a smoke. I heard footsteps but very quiet ones. I thought it was my grandma but she broke her leg 4 months ago and the doctors said she shouldn't walk a lot because there are some complications (her bones are very weak from some kind of disease). I went to check but nothing there.

A couple days later my cousin came over and we were watching tv. For at least 2 weeks I have been seeing something from the corner of my eye but I wasn't really sure what. This only happened in my living room and in the same place. I kept looking there once every few minutes. I thought it was a mouse or something but never saw anything. I was talking with my cousin just about everything when I asked him a question. Do you see things from the corner of your eye and when you look there is nothing there? He said ""Rarely. But something is by your tv. Don't know what but I just keep looking there"".

Well that kind of freaked me out but at the same time that gave me some proof that there is something going on in my house. But the scariest thing happened to me 2 nights ago. I had to wake up around 12.00 to go to the train station and pick up my step father. I didn't want to go alone so my wife drove with me. We dropped him of at his house and we were driving back home. I got out of the car and went to the house. I entered the house first because my wife was busy looking for something. I took off my shoes and started to make my way through the hall when all of a sudden the wardrobe started to shake. Not long but maybe for 5 seconds. I was shocked. I thought it was me because I'm a pretty big boy and maybe I caused it to vibrate. I walked be side it with hard steps and nothing. I remember carrying that wardrobe with my dad and it ways a lot since it being oak. I didn't tell my wife about this incidence because she really doesn't like to talk about the paranormal.

I'm not sure what is going on in my house but I think that something has to do with the furniture my dad has. Let me know what you think. I hope to hear from you soon.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, ChrisB, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Haunted House 2 is copyrighted to ChrisB. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2425
Good Advice,"Nebraska, United States",Family / Friends Visits,"You are here: Real Ghost Stories :: Family / Friends Visits :: Good Advice

I n a couple of my other stories and comments, I have indicated that 'things' have happened to me pretty much as long as I can remember that have something to do with paranormal. When I was a child, I was told not to let my imagination run away with me, that I needed to stop playing with my imaginary friends and that I shouldn't tell stories that weren't true. I am not sure how a grown see through man in your closet talking to you, smile and simply vanish isn't true, but you get the gist.

As a teen, I was called a flake, told to not make up lies, and invariably learned to keep my experiences to myself. As I grew into an adult, I realized that these occurrences are not and was not my imagination. I have also learned there is a select few that I can share these occurrences with and this group is one avenue that I can share with.

One of the many occurrences that keep coming to mind happened when I was about 16. My mother's dad, the very best grandpa a girl could hope for had a stroke. He had worked hard his entire life, woke up one morning and could not vocalize his thoughts. We took him to the ER; they ran tests and determined he had a major stroke. He was hospitalized for about 3 weeks, during that time he continued to have min-strokes as they called them. I was devastated. Grandpa was my rock, my anchor and I loved him dearly. We were nearly inseparable as I grew up. I was his angel and he my hero. We tried to bring him home with us after he left the hospital, but, unfortunately the medical care he required soon got a head of us and we realized that he would need around the clock assistance. He was then admitted to a nursing facility here in Omaha.

Grandpa had gone into his own world. He did not recognize any of us nor did he seem to have any idea of what was happening around him. My mom had an extremely difficult time visiting him because, well, as I had he was a rock of stability before this happened. I continued to visit him regularly; I was determined that one day he would simply 'snap' out of it and be the same person he had been.

After visiting many months and seeing no change, I became angry and depressed because all of my dreams for him had not happened. We (my mom, sister and I) were living in an upstairs duplex apartment of a south Omaha home. I went home that Saturday and stomped up the stairs, mad at the world and determined that everything in life was horrible. I went into my room, closed the door and flopped on my bed, grabbing my book and flipping on the stereo. I was the only one home at the time, so I thought I would crank up the music and sing so loud I could get some of my frustrations out.

I had my paper back book open in my hands reading and singing. All of the sudden my book was knocked out of my hand and sent flying across the room. I didn't drop it, it went sailing! I sat there for a minute staring at the place where the book landed, in awe and angry still. I got up and picked up my book and went back to the bed, as I sat down my stereo turned off. I tried to turn it back on, but it would not work. I checked the lights to see if a fuse had blown or something, but the only thing not working was the stereo. Okay. I decided I would read without the music. I sat on my bed and began reading. I looked up as I heard a creak near the door, like a floor board creaking when you walk across. There was a woman with short curly dark hair, beautiful light olive complexion, a bit on the fill figure side smiling at me. She looked very familiar yet I was not sure who she was. I sat there, not able to speak, not knowing what to do.

She looked at me and said, 'Your grandpa did NOT mean for any of this to happen. He only wanted to work, stay happy and care about his grand-babies; this was an unfortunate incident and there is nothing can be done and nothing to be angry about. He is still around because his will does not allow him to do other wise. So, knock it off, tell him you love him and get on with your life!' she smiled again at me. I looked down to the ground then back up at the woman, ready to ask who she was and how did she know so much about my family? She was gone. The door had not opened; there was no other way in or out of the room. She was simply gone. My stereo resumed playing.

All the rest of that day and Sunday I thought about what she had said, mulling it over in my mind. As I went through the hallway Sunday evening, I looked up at some family portraits on the wall. There was a lovely picture of my Aunt Linda in her younger years, as a young woman. She had passed on in child birth when I was 7 years old. Aunt Linda as a young woman WAS the woman that had chastised me lovingly in my room the day before!

I did try to take her advice to heart. Grandpa did not recover; he carried on for another couple of years before he was at peace and joined the rest of his family. I continued to visit him regularly and my love and respect for him never faltered and never will!

Find ghost hunters and paranormal investigators from Nebraska

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, KimSouthO, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Good Advice is copyrighted to KimSouthO. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2426
Pinned Down in Bed,United Kingdom,Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: Pinned Down in Bed

F or the past three nights I have been experiencing this pinning down and it is really starting to scare me. The first time it happened was Friday morning at about 6.15am, just before I was about to get up.

My dog had woken me, at about 5.30am, barking to be let out of the kitchen so that she could come upstairs (which she does from time to time, but hadn't done for a while) I went back to bed and was laying on my back, all of a sudden I felt as though someone was laying on top of me or the duvet was being stretched down evenly over me, I couldn't move or speak. I managed to cough quietly and the pressure lifted, almost instantly. I laid there too scared to move for about ten minutes, then reached for my mobile phone to see what the time was and it felt as though someone kicked the end of my bed. I leapt from bed and put the light on and ran downstairs.

The next night I had the same feeling of the pressure about 4 separate times, but couldn't be sure whether I was dreaming it or not, so didn't get too worried.

Last night however I woke at about 4.48am and put my light on rolled over, turned the light back off and went back to sleep. At 5.19am I woke to this pressure again (it was just on the top half of my back this time, I was laying on my front) and I was fighting for my breath as I woke. I managed to switch my bed side lamp on (I had gone to sleep with the switch in my hand) seconds after the light went on the pressure lifted.

I laid there for a few minutes, with the light on, but started to feel really un-easy. I went downstairs to sleep in the living room with our dog for a couple of hours, with no interference, then decided to go back to bed (with the curtains open as daylight was breaking). I was woken at about 8.00am by the pressure again which seemed to keep varying in strength from the strongest I had felt to barely anything, then it got stronger, then weaker, stronger again and then lifted all together.

I'm feeling really apprehensive about going to bed tonight and would appreciate any advice.

Also I took a photo in my room last night and could see two very feint circles of light, I don't know if there is any connection here.

We have lived in this house all of my life, I am 24. There hasn't really been anything like this before, although my sister did think she saw a dark shadow watching over her one night, but she only experienced this once about two years ago.

I have had the occasional nightmare in the past and woken all sweaty and breathing heavily, but always assumed that was pretty normal.

I'm really into rock and metal music and I do like horror films. I had been to a gig of a gothic metal band two nights before the first experience. Does anyone think there could be any connection to this perhaps? Have I somehow attracted whatever is causing these experiences with the music I listen to?

I do get scared that 'it' may win, so to speak, it is getting quite persistent.

My mum has had strange experiences when she was around the age I am now, but not the same sort of thing.

P.S. My parents never got around to getting me christened as I was the fourth child, my older siblings were all christened.

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, woodlandsend, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Pinned Down in Bed is copyrighted to woodlandsend. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2428
My Sister,"California, United States",Family / Friends Visits,"You are here: Real Ghost Stories :: Family / Friends Visits :: My Sister

I n 2003 my family was hit with a horrific blow. My eldest sister Shara was killed in a car accident. My entire family was devastated.

Just a little background on my family. We have always been and always will be a tight knit family. There are six siblings total. Two boys and four girls. My poor parents had their hands full with all of us.

Shara was 12 years older than I was, but age meant nothing. We were all best friends to each other. She was the first one to call for any of us if something exciting, sad, or just plain old interesting happened to us. She was always there one way or another to listen to us, make us laugh when we were sad, or just plain old stick up for us if someone was not being too nice to us. She was just an awesome person. Always there for us when we needed her most.

In this case I feel as though it was no different. In the early morning hours of July 4th my sister was killed in a single car collision. They believe that she had a seizure while driving and she hit a telephone pole.

The accident was in the newspaper the next day. When looking at the photo you could see in the pictures faces all around the car. Including my sister's face, as though the picture had been snapped just as she was leaving her earthly body. This was amazing to us like a little gift from God.

The days that followed us were filled with busying ourselves making all the arrangements, eating the mountain of food brought to our homes, going through pictures, crying, laughing, and just loving one another through all of this.

Three days before the funeral, my mother, myself, and a few of my aunts were in a little flower shop to purchase an arrangement to place in her casket with her at the viewing. I was just casually browsing through the shop looking at all the little trinkets placed around on the shelves and tables. I got this tingling sensation on my left shoulder, like someone had just slightly brushed it with their finger tips. I looked over to my left quickly and there she was Shara.

I couldn't believe it was actually her just smiling at me. She had a slight glow as though I could see her aura all around her. Her nose had the little crinkle it always got when she was smiling from ear to ear. She looked beautiful her hair cascading in curls like she had worn it when it was long. Her eyes were filled with what I can only describe as pure joy. In that moment I knew life had not truly left her, she just transformed like a butterfly shedding its cocoon.

This was the first of many visits from her to my entire family. Sometimes to each individually, at others to all of us at the same time. She comes in many forms to us. Sometimes a scent, sometimes dreams, sometimes we can actually see her. I guess heaven just wouldn't be heaven if you couldn't have your family too.

Find ghost hunters and paranormal investigators from California

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Missamyboo0806, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Sister is copyrighted to Missamyboo0806. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2429
