title,place,paranormal_type,description,source_url
The Confused Pilot,"Guam, United States",Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: The Confused Pilot

I used to be stationed in Andersen AFB, Guam. I was working at a warehouse on grave shift (2200-0700). One night I was working the shift alone and I saw a pilot who was completely drenched. Even though there is usually no one around at that time of night, I didn't think much of it because he didn't really look like the traditional ""Hollywood version"" of a ghost. Also, he seemed a little more happy than I would think a ghost to be. I went up to him and asked if I could help him. He told me that he was looking for the rest of his crew and wanted to know if I would help him. I asked for some information (Mission number, aircraft tail number, etc.) so that I could look it up in our system. I wrote down what he told me and looked it up. Of course I found nothing so I went back to the man to apologize. He wasn't there, again I just thought it was kind of strange. Much to my liking, the rest of the shift went by quickly. When I got home, I emptied out my pants and found the paper where I had written the pilot's information, I decided to look it up on the internet. I believe it to be the mission talked about on this page:

It talks about a plane that crashed off the coast of Guam... In 1952.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Josh, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story The Confused Pilot is copyrighted to Josh. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1192
Indian Ghosts,"Pennsylvania, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Indian Ghosts

T his story I'm about to tell you happened when I was a toddler, and lived in Pennsylvania. I currently am 12 and live in Florida, so enjoy!

Encounter #1: My mom always told me that my sister and I used to talk to a boy named Ronald when we were younger. She is 17 now, and we both talked to him at the same age, and never talked about him to each other, yet still had the same name of the person when we told our mom. I remember waking up in the middle of the night and hearing some rustling going around in the basement, and people coming up and down the stairs. I went out there one night, with the curiosity of finding out who it was and saw nobody, but a really small light. Of course I didn't know what an orb was then, so I just crawled back to bed and forgot about it.

Encounter #2: My dad was about to go upstairs for the night, and our door was RIGHT in front of the steps. He was literally exactly next to the door when he heard a knock. He opened the door only a millisecond later, and found no one there. No one was running away, or hiding anywhere.

Encounter #3: We had a barn without any animals in it down the hill, because we lived on a mountain. It was ALWAYS locked, yet whenever we went down there, papers where everywhere. My dad used the upstairs and next room door as offices from his old job. They put a baby monitor down there to make sure no raccoons or anything were in there. Then they heard human footsteps in the barn. They thought they were the teenagers from down the street, so when they went down, the doors where still locked, and no windows were broken. No way to get in or out. When they checked, no one was in there, and there were the papers on the floor.

Encounter #4: This is the last encounter that happened at our house. It was around midnight, and my dad was out of town on a business trip. My sister was about 8 and I was 3. We used to live on an Indian battle ground, which is what we thought explained everything, but this put the icing on the cake. My mom woke up at midnight surely enough to the sound of an Indian battle fight. She thought it was the TV, so she looked up to turn it off, but that wasn't on. She checked all of the TVs, radios, and mass medias around the house, yet no sound was coming out if any. She still heard the fight. She didn't want to look out the window, because their was probably something out there from where she heard the yelling and hooves of horses.

Find ghost hunters and paranormal investigators from Pennsylvania

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, actressgirl72, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Indian Ghosts is copyrighted to actressgirl72. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1193
Our Cat Jesse,"New York, United States",Pets / Animals,"You are here: Real Ghost Stories :: Pets / Animals :: Our Cat Jesse

M y brother and I have 3 cats. Tasha (my cat) is a long haired Angora, Menew (My dad's cat) is a short hair Russian blue. And then there is Jesse. Jesse was my brother's cat, and she lived a long, happy life. She lived to be 17 (that's REAL old for a cat, if you believe in that dog years thing that applies for cats, she would of been 119 years old human years).

She was loved by all of us, and we would pet her, and we would love her as much as all the cats. Well, my cat Tasha is a little B*tch. She will attack any cat I pet. She would attack Jesse, and I think one day she really hurt her. Jesse would just lay on our floor and stay there. We knew she would die soon. We put food next to her, water and even my brother would sleep next to her. When she died, I was the last one petting her, and laying next to her. We buried her in my grandmother's backyard. My brother wrapped her in his favorite blue blanket. All our cats are girls, also. Even as I write this, although she died a year or two ago, I am crying like a little baby.

But one night, I was laying down and I felt a cat on the bed and I go to pet her, thinking it's my cat, and I feel nothing but warmth. I was sure it was jesse. I don't know why she came to me when she was Tyler's (my brother) cat. I felt comforted though, so I fell asleep. Then my brother got a new cat from my uncle, and he named it teddy (our first boy cat). It was scary. The kitten looked just like Jesse when she was younger. We got him spaded (neutered) and he would go to the bathroom all over. We brought him to the pound, with everyone crying, and we ended up getting him back, since we couldn't take it. After that, I saw him meowing to another cat, and there was not one there. After that, he stopped going all over.

Find ghost hunters and paranormal investigators from New York

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Tmetsfan31, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Our Cat Jesse is copyrighted to Tmetsfan31. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1194
Growling and the Rosary Prayer,Ireland,Non Human Entities,"You are here: Real Ghost Stories :: Non Human Entities :: Growling and the Rosary Prayer

T he story I am about to unfold occurred in November 2005. It was just a normal Friday night. As I had planned to meet friends the following evening, I spent the night at home watching T.V. and in general just relaxing. About midnight, I decided to go to bed. On this particular evening just my father and I were at home. Since he had gone to bed earlier it was my responsibility to turn off all the lights and lock up the house. On my way to bed, I passed the holy water font and blessed myself. This was a nightly habit and nothing out of the ordinary.

At this stage in the story I must point out that I am a practicing catholic. My religious beliefs play an important role in my day to day life. That said, I do not publicly show this. Put simply, it is between my savior Jesus Christ and me.

Soon I was tucked up in bed. As an avid reader, I was reaching out for a book to enjoy, when a little booklet of the Holy Rosary caught my eye. It is important to note that the week prior to this, I had kept hearing about the wonderful graces given by Our Blessed Lady for reciting the Rosary in her honor. Although claiming to be religious and well versed in such matters, the Rosary was one prayer that confused me as a child, well that and the fact that is was so long. For these reasons, it was never on my prayer agenda but for some unknown reason, I felt required to say it. As already stated, I did not know how to go about it correctly though.

So during Saturday evening mass I mentally said to Jesus ""If you want me to say it just give me a sign!"" All was forgotten until just after mass, when I was waiting on my Grandmother who was receiving confessions. Whilst waiting, I looked at some fresh flowers placed in front of an image of Our Lady when to my astonishment, a step by step guide on how to say the Rosary was resting beside it (having gone to this church for all of my 24 years I had never seen such a leaflet!). I took the guide home with me and that night said it in its entirety for all the holy souls in purgatory.

My good intentions soon diminished until that Friday night. Seeing the booklet and taking my rosary beads in hand, I started it again. At 4.45am I awoke to my doorbell continuously ringing. I had obviously fallen asleep whilst saying it. At my door, I found my older sister a little worse for wear. She had been out at her work Christmas party and in the merriment had mislaid her key. I let her in and helped her to bed, while she told me of all the office scandal. Not wanting to wake my father as she was a little loud, I informed her that she would have to fill me in on all the gossip the following morning. Now I found myself wide awake as I went back to my own room. I switched on my stereo to a low volume, switched off the light and climbed happily into what was earlier a warm bed.

I closed my eyes, plumped my pillow and pulled up my duvet to my neck in anticipation of a snug sleep. In the background, I could hear a song being played that was the cheesy hit of the previous summer. I was contemplating how come such a song would be so popular when all of a sudden I heard the most terrifying sound of my life. In the darkness of my room, about ten inches from my face, I heard the most terrible growling in my entire life. It was so loud that I was sure that at any moment my father and sister would run into my room. My eyes were clamped shut in fear and my heart beating out of my chest.

Although I did not see what was there, the image in my head was that of a snarling evil dog. I felt pure evil that night; this evil had descended upon my room and like the darkness was enveloping me. My immediate cry for help was to recite the Our Father aloud while blessing myself over and over again. I don't know when the growling stopped for sure. It was probably when I blessed myself. What I do know is that I got up and switched the light on as soon as possible and for the rest of that night, said prayers until I drifted to sleep with the light on.

I would like to say that there is no way I was dreaming when I heard this sound. I was completely awake and aware of my surroundings. Looking back, I feel it was the Devil that visited me that night. I believe that somehow this experience was related to me saying the Rosary. I believe that the rosary is a powerful prayer, one that the devil does not want us to use against him. This is only one supernatural experience of many that has occurred to me but it is one that I hope will give hope to others of the power and protection of God.

Be our protection against the wickedness and snares of the devil.

Thank you for reading. Opinions on this would be much appreciated.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, sarah, has the following expectation about your feedback: I will read the comments but I won't participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Growling and the Rosary Prayer is copyrighted to sarah. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1195
Man on my Back,"Washington, United States",Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: Man on my Back

O ne night when I was about to go to sleep and my lights turned off, I didn't think much of it so I just brushed my teeth and laid on my bed. I watched some TV before going to sleep. It was late around 2 in the morning, so I turned off my tv and fell asleep. Usually I like to sleep on my stomach, I don't know why, but I do.

So maybe an hour or two later, I felt someone lean their weight on my back and I couldn't breath. My dad is a heavy guy so I thought it might be him telling me to get up or something. So I tried to turn around and tell him to get off, but I couldn't move, I couldn't breath and I was really cold and-scared. Nothing scares me, but I was scared so I laid there maybe about a minute, then I got the strength to turn around. When I did, there was nothing but footsteps around my room, I heard them. I was scared out of my mind, I didn't know what to do, I tried to shout to my mom or my dad, but I was speechless, nothing came out of my mouth when I tried to shout.

When it all ended, I ran into my parents bedroom, petrified, speechless and cold. To this day I haven't told them why their 15 year old son ran into their bedroom like a 6 years old girl.

Find ghost hunters and paranormal investigators from Washington

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Felix, has the following expectation about your feedback: I will read the comments but I won't participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Man on my Back is copyrighted to Felix. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1196
Dream of a Screaming Shadow,"Oregon, United States",Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: Dream of a Screaming Shadow

O ne night while I was sleeping, I had a very strange dream. I was dreaming about a very annoying guy I used to go to school with. My dream consisted of many flashes of images of me talking to him and being very annoyed like always. At the end of the dream, I was holding a cake at my senior all night party and I was standing in a crowd of people, I was trying to find a place to set this very heavy cake down. When I thought I had finally found a place to set the cake dow,n the very annoying guy was standing in my way.

I shouted to him, telling him to move but he wouldn't, so I continued shouting at him, telling him how fed up I was with him. He had been bugging me all night and I was sick of it. But he just kept on, he told me he couldn't move because he just couldn't and that was that.

Just when I thought I was going to drop the cake all over the floor, a shadow appeared behind me and gave out this shrill harsh scream, it consisted of a series of screams and grunts that I still can't describe very well.

I woke up right then and couldn't move, I tried to move my feet and kick, but I couldn't I tried to turn my head and see what it was but I could hardly breath. I moved my eyes slightly to try and see what it was, but all I saw was a shadow. I couldn't hear my own thoughts or anything beside the screaming, then I began to breath heavily to try and hear my self and after a few seconds, I could move again.

After that, I felt like something was following me, and I couldn't stop thinking about what happened. Things have calmed down a bit since then but it's still not the same as it was.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Aubrey89, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Dream of a Screaming Shadow is copyrighted to Aubrey89. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1197
Don't Get Involved with Ouija Boards,"New Jersey, United States",Ouija Board / Seances,"You are here: Real Ghost Stories :: Ouija Board / Seances :: Don't Get Involved with Ouija Boards

T his ghost story about the ouija board. It's very true! My friend Lyndsay came over to my house to play the ouija board with me, because you're not supposed to play alone! So she came over and we asked to talk to Heather Midsin. Heather Midsin was a girl that was into devil worshiping. She used to live on my road. She hung herself because she was in a cult. My neighbor heard that I was using a ouija board and warned me about it! I said ""yeah right what could possibly happen"", well I was in for a fright! Don't think I'm kidding around with you this is the truth!

So my friend was over and we got out the ouija board. Last time I used it my mom locked it up in the shed because she got so scared of what my neighbor said. We asked for Heather Midsin and it did nothing. We asked it again and again and again. After a while we finally got it to work. We asked why it wasn't talking at first and then it said that it got mad at me for locking it up in my shed. Then I said ""it wasn't me it was my mom"". Heather replied ""I don't care, I hate you, I'm going to kill you and your friend"". Then my friend and I got so scared. Heather told us to open the front door to get a surprise or die. We didn't open the front door because we were so scared. We asked her where she was and she said in my dog. We looked in my kitchen at my dog and my dog growled at us. Then the cabinet opened and we ran back to the ouija board.

Heather loved black magic. We asked her if she was good she said, ""HELL NO"". Then we got even more scared. She said she was a devil. She said that on March 7, she went inside of me to find out more about me. That day she was inside of me, she made me fall. It hurt so badly. She made me get in a lot of trouble. I should have never gotten involved with a devil! Now she won't ever leave me alone! I have to be careful! She possessed me once she can do it again!

NEVER GET YOURSELF INVOLVED WITH A OUIJA BOARD! PLEASE I'M TELLING YOU THIS SO YOU DON'T GET HURT! BE CAREFUL!

Find ghost hunters and paranormal investigators from New Jersey

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Leanna and Lyndsay, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Don't Get Involved with Ouija Boards is copyrighted to Leanna and Lyndsay. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1198
God Manifesting as Orbs,"Texas, United States",Orbs / Lights / Mists,"You are here: Real Ghost Stories :: Orbs / Lights / Mists :: God Manifesting as Orbs

O n August 12 or 13, 2004, I had been watching the Perseid meteor shower with my friends and children in a rural community on the outskirts of Houston, Texas. I was not drinking nor was I using any drugs. Things had slowed down after a few hours and everyone went into my home.

I walked back out into my front yard by myself. All the lights were still out from watching the meteor shower, and the only light was from the kitchen area of my house, which I could see behind the drapes. That's it... Other than that it was very dark outside.

Suddenly, these balls of light appeared (the ""orbs"" that so many people are photographing), they were the size of softballs and some were clear and some were opaque and many shades in between.

My first thought was that I had something on my glasses, some moisture that was causing a visual anomaly, and so I took my glasses off and began cleaning them with my shirt. As I did this, I noticed of course that I could still see the orbs and that it was not a smudge or something causing the effect.

My next thought was that I was having some sort of brain aneurysm... I mean, the balls of light were everywhere and were swirling around... I thought that it was a hallucination. But then I saw that the balls of light were literally illuminating an outbuilding that I was about 25' from. Imagine a thousand unseen children playing with flashlights... That is what it looked like as the lights shown on the walls of the building.

Okay, I know how this next part sounds. I know that it sounds crazy, and I have questioned my sanity many times since this, particularly with all that has followed. I may well be crazy, but I swear on my soul that I am telling the truth. I was a practicing attorney when this happened. I have given up the law, and given up most of what I owned (several homes, boats, other properties, etc.,) because this was the most important event of my life... And I want to understand it.

Suddenly, I knew that I was in the presence of god. I was an agnostic who was actually just a lazy atheist who did not feel like arguing with people about it. I knew that god was just an invention, and that everything could be explained scientifically.

In that moment, I knew absolutely that I was wrong. I knew that I was in the presence of god... And I felt so ashamed. I also felt this INTENSE love, something so strong and pure that it is difficult to describe, emanating from the presence... Pure love. Pure compassion. Pure adoration.

I began telling god that She/He (it seemed androgynous) had made a terrible mistake, that I was not worthy of this love that I was being showered with... I told god that I was a bad person and that I was maybe one of the worst people ever. I literally said ""You must be lost. You have the wrong girl... you're at the wrong house..."" and in hindsight, I cannot believe that I told god She/He was lost... But I think that She/He was a little amused by it, because there was a great tenderness and ultimate understanding and compassion in the voice that then said to me ""I created you... I am you...""

Now that is an exact quote. I can relate the rest of what was said to me, but I cannot give an exact quote. I was told that I had come from the stars (or ""out there"") and that I would be ""coming home"" soon. I was also told that I had once been a part of all the love and lights that was surrounding me, and that I would be a part of it again.

Then something fell through the limbs of the oak tree behind me and I was startled (remember, I had been watching meteors earlier) and ran inside. When I realized that what I had heard was most likely an acorn I walked back outside but the lights were gone.

That was not the first supernatural event I have witnessed, but it was the first time that I could not just say ""oh, that must have been my imagination""...and it was definitely the first in a long series of EXTREMELY bizarre events.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Cass, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story God Manifesting as Orbs is copyrighted to Cass. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1201
Small Ugly See-Through Creature,Australia,Non Human Entities,"You are here: Real Ghost Stories :: Non Human Entities :: Small Ugly See-Through Creature

H i, I'm a 20 years old male from Australia, grew up in a muslim family, but stopped believing religion when I had feelings for same sex. I don't usually hear about ghost, never even had interested of hearing it until today. The reason I am writing this right now is because this morning something happened that I cannot explain.

It was 10am in the morning and I was still asleep, my mum came in my room and tried to wake me up, I didn't responded to her so she touched me to see if I had a fever (wanted to know why I was still asleep). After she touched me, she left the room, and seconds after I felt a presence of something else, and weird noises. I knew it wasn't mum nor my brother, but for some reason I wanted to believe it was them, so I told them to exit, but something still walked towards me and touched me on my feet.

It was the weirdest and most uncomfortable feeling and was a mix between electric and paralyzing touch, it freaked me out but I couldn't get up to see what it was, I was trying to scream but nothing came out, It was moving slowly towards my face and I just manage to see it, it was a small black thing. I can't describe the looks but it was ugly and see-through, what ever it was, it was nothing anyone I knew had seen before. It was as tall as a 6 years old, and from what I remember, it was a bold thing, I kept trying to move and scream but I couldn't, and it made real weird noises, I can't describe how, but sounded more like that noise you get when you turn on the hot tap, not exactly but its similar enough that I can't turn on the hot water tap without getting shivers.

I don't know how but it ended up leaving and I manage to scream, I still wasn't able to scream as loud as I wanted to but I yelled enough to bring my family to my bedroom, after talking to them for hours, I went to have shower, I turned on hot water and a similar noise was there, I was freaked out and turned off the water, and the same noise was still there. I screamed and ran outside...

That was a proof to me that it wasn't just a dream, I am now freaked out going to sleep in case I see it again, I cannot believe what I have seen and I don't know what to do, if anyone experienced what I experienced I would love to talk to you about it.

Find ghost hunters and paranormal investigators from Australia

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Tom87, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Small Ugly See-Through Creature is copyrighted to Tom87. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1202
Are Ghosts Contacting Me?,Jordan,A Haunted Life,"You are here: Real Ghost Stories :: A Haunted Life :: Are Ghosts Contacting Me?

D ear all, I'd love to share my unexplained stories with you... I've been always seen ghosts, spirits, devils! I will write more than one story that had happened to me, so advise me what would you think they are, and what should I do. I had a brother one year older than me, so when I was 4 years old (he was 5) he entered the kindergarden (preschool), we were so close, he didn't want to go alone, he always wanted me to be with him. So my mother registered me with him in the same class.

One day the teachers took us (all the kids) to the theater of the school to play on the stage, so we all went back between the black curtains and the wall and we all saw a devil laughing, it was on a thing ""board"" and going up! We all screamed and run out, as we all saw the same thing. Now I'm 21 and when I asked my brother about it and if he still remembers that, he told me that he never experienced it, and don't know what I was talking about! Is it possible that he forgot?! Or it was a dream of mine when I was a little child and later start to believe it was real and had happened?

Another strange story, I was maybe 15, no one was in the house, everyone was out in the garden, so I went inside to bring something when I looked up on the stairs, I saw a large angel standing, but its wings were beside it as ""not flying"". It didn't look like how it is made in the movies, it has no color (as water)! I was so scared and run quickly outside. What was that?

Another story, THIS ONE IS SCARY AND EERIE! I was 17, it was summer, I was a bit sick and had a fever, when I was asleep, I suddenly woke up, but unfortunately couldn't open my eyes (it was still midnight)! Though I tried hardly to open my eyes but I couldn't. I tried to scream, ask for help, or even call my parents, but I also couldn't! That thing was tightening me! Then I felt it holding my legs so tight and it started shaking me (from my legs) and at that point I started praying ""remembering a holy verse from my holy book, that I have heard once that reading this verse will let all bad evils go away"". So I start reading it and I felt that thing ""THE DEMON"" let go my legs and stop shaking me, and finally I could open my eyes! But because I was so scared by then, I didn't try to look to where it supposed be standing (beside my legs), I only looked out of the window, thanked God and covered my self! What was that?

Another thing, when he was 9, my little brother used to see my grandfather (who was dead), but my grandpa didn't talk to him, he was dressed in white, flying ... And then went through the wall! He saw him more than once! And once a friend came to sleep in our house so she slept in the basement and one day she told me that she saw my grandpa visiting her in the room she slept in! She was frightened by then and crying!

By the way, our house is new, we built it... And another thing, my grandpa died before we moved in the house! So tell me what are these? What shall I do?

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, May, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Are Ghosts Contacting Me? is copyrighted to May. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1203
Haunted Apartment,"Kentucky, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Haunted Apartment

W e live in an apartment, we have have lived here for 6 years now. We have never heard anything or we have not really been listening. But for the last 3 nights, my husband got woken up by something touching his hand. The next night I was asleep, he was up watching tv and something pulled my shirt, it woke me up, I asked him what he wanted, he said nothing. I asked ""why did you pull my shirt for then?"" He said ""I never touched you or anything"". I let it go.

Last night our floor was popping as if someone was walking on it. No one was up. It woke me up. Do you think we have a ghost? Nothing has ever happen here. But my sister did her cards and she said we had 2 men ghost and a women ghost. She said the 2 men are kind to us but she don't know who the women are, they have asked her to go away. What can you all tell me about this? Is it just me or is there something here?

My son said he has seen a light in the hall in the shape of a person. My girl said said she has seen the women and she was dressed in black. And when we go out, we get phone calls and the answering system go off, there is a women on there talking, we can't get over it. She answers our phone. She tells people that they have the wrong phone number. Then when we call them, they ask us who is the women picking up our phone, we told them it was our friend the ghost, we joke about it. What do you all think about this I would love to know?

Find ghost hunters and paranormal investigators from Kentucky

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, kristy38, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Haunted Apartment is copyrighted to kristy38. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1204
Morningside Road,"Minnesota, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Morningside Road

M orningside Road was Morningside Farm back in the day. I believe a family had to deal with a few deaths on this farm and they are still present today. The first is a man that walks around the house I grew up in. He used to show himself to my brother before he would go to bed and he would stand in the kitchen all night long. He would leave me little gifts, like confetti and other small items around my room. I have felt his presence while I was laying in bed. I woke up in the middle of the night unable to move and I could see him standing off in the corner.

There is also a little boy that shows up now and then. He throws things, turns on lights, radios, TVs, etc, and misplaces items we are looking for. We don't feel any harm from him and let him be.

These incidents have died down since my brother and I moved out of the house. My mom still lives there but rarely experiences anything anymore. Every once in awhile, when we are all home visiting, we'll get a little treat from both of the spirits to let us know they are still hanging around. It's fun and we have never felt threatened by them. Although, I refuse to go into a certain corner in our basement. Each time I do have to go into the basement to do laundry, I can feel someone watching and it is very cold. I have felt this way about that corner of the basement since I can remember. I stay far away from that part of the house.

Find ghost hunters and paranormal investigators from Minnesota

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Wspmn, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Morningside Road is copyrighted to Wspmn. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1205
My Niece's Possession,Ecuador,Demons / Possessions / Exorcisms,"You are here: Real Ghost Stories :: Demons / Possessions / Exorcisms :: My Niece's Possession

M y story takes place in Guayaquil, Ecuador (I'm from there)... I was spending part of my summer there, about the second week I was there visiting my family, when things started to happened. One night my niece just started feeling sick and we took her to the doctor but the doc said that she just had a cold. But we didn't think so, we knew something else was going on, but we didn't know what it was...

At that night around 11:00 pm we heard my sister screaming and saying to let her go, when we got to the room, we saw someone holding her from behind and I saw my niece turning into some purple green color and she had a really low pulse. My sister started praying but then something else happened, our bathroom door opened and a man walked out from there and said it'll be over soon... My grandmother went to the bathroom and she saw bones, like dead person bones and she took it outside the house and then everything went calm again. Everyone felt comfortable in the house, but I didn't because I still did felt scared. Even after the second time I went there, I still felt scared... And this shiat really happened and I was only 14 years old.

If you want to find out, just let me know probably if you can afford to travel all the way over there, you can come by my place over there and find out for your self, beside my house is not the only haunted one in my neighborhood.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Salsero1536, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Niece's Possession is copyrighted to Salsero1536. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1206
Portal to Hell,"New York, United States",A Haunted Life,"You are here: Real Ghost Stories :: A Haunted Life :: Portal to Hell

L og line: When a flaming demon steps through a portal in the teenage Reynaldo Reyes's living room in Brooklyn, N.Y. It's just the first of a series of frightening encounters and unexplained deaths, including that of the well-known rapper Jam Master Jay of Run DMC. This is the bizarre true story of a life-long struggle with the supernatural/horror.

If Poltergeist was a graphic novel set to rap music, you would have the life of Reynaldo Reyes. Welcome to his neighborhood in Brooklyn, N.Y. Where the front stoops are littered with sorcerers, back stabbers, blackmailers, criminal conspirators, and welfare families. Where rappers Run DMC are involved in a bizarre mystery. When he is a teenager, a series of strange events culminate in a fright night: the kitchen blazes with flames that don't burn, ""something"" steps through the ring of fire, and Reynaldo's reaction is so severe he is rushed to the hospital.

Whatever entity came through that night, it doesn't leave. It harasses Reynaldo and frightens others in the building. His behavior changes, often for the worse. There are arguments, physical fights, and trouble with the police. Violence swirls around him. At the same time, the deeply religious Reynaldo has confusing visions of heaven and hell, as well as the future. For example, he suddenly and frantically announces that terrorists are going to blow up the Empire State Building. No one believes him. Three days later, terrorists attack the World Trade Center.

Soon after Reynaldo creates a rap song about three apparitions he experienced over a four-year period, he has premonitions in which a mysterious deity speaks to the well-known lead singer of the rap group Run DMC and starts a rumor that inspires the group's 1986 hit album ""Raising Hell..."" Less than a month after Reynaldo's book is accepted for publication, Jam Master Jay of the rap group Run DMC is murdered in what Reynaldo strongly believes is a supernatural crime cover-up. His book is published on July 1, 2003, precisely one year after Jam Master Jay's death. Today the killers have not been captured, and the death remains unsolved. Nor have the demons left Reynaldo alone.

Reynaldo Reyes is a freelance artist. His designs have appeared on T-shirts and his commissioned paintings hang in St. Thomas Catholic Church and the Parapsychology Foundation. He has been interviewed at length by internationally renowned paranormal researcher John Zaffis for his TV show and for Zaffis's documentary, which is shown around the country.

Find ghost hunters and paranormal investigators from New York

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, reynaldideleon1980, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Portal to Hell is copyrighted to reynaldideleon1980. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=1207
